	EMWt	FCSP3	HAtmCount	HAtmMWt	LASA	MaxAbsESI	MaxAbsPC	MaxESI	MaxPC	MinAbsESI	MinAbsPC	MinESI	MinPC	MMR	MWt	NHOHCount	NOCount	NAliCc	NAliHc	NAliR	NAroCc	NAroHc	NAroR	NHA	NHD	NHetAtm	NRE	NRB	NSCc	NSHc	NSR	NVE	RCount	TPSA	logp	nonstereo_aromatic_smiles	zinc_id	QED	SA_score
293001	263.0906059	0.416666667	19	250.149	107.5819292	12.32769936	0.481181304	12.32769936	0.304658795	0.080448791	0.304658795	-0.925330242	-0.481181304	65.0648	263.253	1	7	0	1	1	0	2	2	6	1	7	0	3	0	0	0	100	3	85.83	0.043	c1cn2c(c3c(n2)CCOC3)c(=O)n1CCC(=O)O	ZINC000096516338	0.84483331	3.06770279
609265	426.1016205	0.315789474	28	403.738	169.8054427	12.96459347	0.496622025	12.96459347	0.247872203	0.26388881	0.247872203	-3.727626336	-0.496622025	111.0295	426.922	1	7	0	0	0	2	0	2	5	1	9	0	8	0	0	0	152	2	84.94	3.541	CCC(C(=O)Nc1ccc(cc1OC)OC)N(c2ccc(cc2)Cl)S(=O)(=O)C	ZINC000013714219	0.69736182	2.62142519
330345	233.0800412	0.090909091	17	222.139	97.23480679	10.81351609	0.496765866	10.81351609	0.34062054	0.006186986	0.34062054	-1.095128076	-0.496765866	61.4877	233.227	3	6	0	0	0	1	1	2	5	2	6	0	3	0	0	0	88	2	90.37	1.161	COc1ccc(cc1)n2cc(c(n2)N)C(=O)O	ZINC000098181671	0.829712633	2.004853161
651271	261.1841124	0.733333333	19	238.185	114.1176639	12.02939012	0.353075793	12.02939012	0.220055455	0.209632464	0.220055455	0.209632464	-0.353075793	73.5247	261.369	1	4	2	0	2	0	1	1	3	1	4	0	4	2	0	2	104	3	46.92	2.048	Cn1cc(cn1)CCC(=O)NC2CCC3C2CCC3	ZINC000077539743	0.901375259	3.329001659
424438	321.1477268	0.210526316	24	302.228	140.1686488	12.02705877	0.451339176	12.02705877	0.330979174	0.407285998	0.330979174	-0.434543703	-0.451339176	93.229	321.38	0	5	0	0	0	1	2	3	5	0	5	0	4	0	0	0	122	3	57.01	3.594	Cc1ccc(cn1)C=CC(=O)OC(C)c2nc3ccccc3n2C	ZINC000095997640	0.544102993	2.845167097
725846	414.1691906	0.208333333	31	392.289	178.6585361	13.13152652	0.494586249	13.13152652	0.265246342	0.081819177	0.265246342	-0.170146359	-0.494586249	120.0785	414.465	0	7	0	1	1	2	2	4	6	0	7	0	3	0	1	1	156	5	67.15	2.819	COc1ccccc1N2CCN(CC2)C(=O)c3ccc4nc5ccccc5c(=O)n4c3	ZINC000006784987	0.482506394	2.165086781
601011	268.0978555	0.461538462	18	251.608	111.6582247	11.500392	0.382859548	11.500392	0.314607527	0.131005991	0.314607527	-0.131005991	-0.382859548	71.0084	268.744	2	4	1	0	1	1	0	1	2	2	5	0	5	1	0	1	98	2	50.36	2.142	COCCNC(=O)NC1CC1c2ccc(cc2)Cl	ZINC000095393972	0.80417822	2.738019516
658039	340.0993968	0.235294118	24	324.28	142.5473052	12.87844671	0.479118064	12.87844671	0.31407564	0.055595238	0.31407564	-0.332581255	-0.479118064	89.7078	340.408	1	6	0	1	1	1	2	3	6	1	7	0	3	0	0	0	122	4	71.25	2.22	c1ccc(cc1)C2c3nnc(n3CCN2C(=O)Cc4cccs4)O	ZINC000675013314	0.793513561	3.130184007
823093	483.1133921	0.35	32	458.368	186.9184022	12.89752635	0.347766349	12.89752635	0.271052116	0.03658184	0.271052116	-3.966386868	-0.347766349	120.7277	483.568	1	10	0	0	0	2	0	2	7	1	12	0	8	0	0	0	174	2	143.76	2.339	Cc1ccc(cc1N(C(C)C(=O)NC(C)c2ccc(cc2)S(=O)(=O)C)S(=O)(=O)C)[N+](=O)[O-]	ZINC000260947439	0.448105986	3.196919194
21875	368.1194635	0.35	26	348.298	155.3542635	10.31103132	0.507474868	10.31103132	0.230804017	0.223830964	0.230804017	0.223830964	-0.507474868	101.1018	368.458	1	5	0	2	2	2	1	3	6	1	6	0	3	0	1	1	134	5	54.82	4.11	c1ccc2c(c1)nc(s2)C3CCCN(C3)Cc4cc5c(cc4O)OCO5	ZINC000007142498	0.753935823	2.815341551
281505	440.0889294	0.2	30	423.393	179.0729486	13.51248127	0.396893563	13.51248127	0.230193921	0.038627687	0.230193921	-0.336143794	-0.396893563	116.2321	440.529	3	7	1	0	1	1	3	4	8	2	10	0	6	1	0	1	152	5	98.72	3.636	c1cc2c(c(sc2nc1)c3nnc(n3c4ccc(cc4)F)SCC(=O)NC5CC5)N	ZINC000064793962	0.44436429	2.542626627
590877	426.1954856	0.375	31	399.272	180.9353143	14.62188646	0.487298847	14.62188646	0.222066823	0.102216253	0.222066823	-0.427118439	-0.487298847	115.6352	426.488	1	6	0	1	1	2	0	2	4	1	7	0	7	0	0	0	164	3	75.71	3.292	Cc1cc2c(c(c1)c3cc(ccc3F)C(=O)C)OC(C2)CNC(=O)CCC(=O)N(C)C	ZINC000012283516	0.689690742	3.004937091
228763	282.1743562	0.733333333	20	259.175	118.9236227	14.14695956	0.495122913	14.14695956	0.282438375	0.08211446	0.282438375	-0.681990741	-0.495122913	76.4888	282.359	1	4	1	1	2	0	0	0	2	1	5	0	2	1	0	1	112	2	52.9	2.997	CC1C(=NCCCN1C(=O)C(=CC2CCCCC2)F)O	ZINC000328595305	0.791541391	3.828966943
569751	380.0426697	0.214285714	26	368.242	149.4656222	12.30171761	0.461752513	12.30171761	0.349807411	0.044633146	0.349807411	-0.88982416	-0.461752513	90.5115	380.338	1	11	0	0	0	1	1	2	9	1	12	0	6	0	0	0	136	2	154.57	2.697	CCOC(=O)c1c(nc(s1)NC(=O)c2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])C	ZINC000006599641	0.455418357	2.271451687
862905	406.1740012	0.55	29	380.227	168.458062	13.08491253	0.496624432	13.08491253	0.329123492	0.079169219	0.329123492	-1.715331515	-0.496624432	101.2465	406.435	2	9	0	2	2	1	0	1	8	2	9	0	7	0	2	2	158	3	114.4	0.263	CCN1C(=O)C2C(NC(C2C1=O)(CO)C(=O)OCC)c3ccc(cc3OC)OC	ZINC000100420774	0.48973881	3.704569251
26981	441.1358418	0.227272727	31	418.325	183.8119369	11.85676835	0.49659968	11.85676835	0.342162086	0.036202198	0.342162086	-1.084491123	-0.49659968	118.5985	441.509	2	8	0	0	0	2	1	3	7	2	9	0	9	0	0	0	162	3	106.56	4.494	CC(C)Oc1ccccc1C=C(C(=O)O)Sc2nc([nH]n2)c3cc(cc(c3)OC)OC	ZINC000408634328	0.369395916	2.696344552
286049	210.1116757	0.666666667	15	196.125	87.4910913	11.12490804	0.389926932	11.12490804	0.219016986	0.094104545	0.219016986	-0.094104545	-0.389926932	51.8528	210.237	1	6	0	1	1	0	1	1	5	1	6	0	2	0	1	1	82	2	71.25	-0.436	CC(=O)N1CCC(C1)n2cc(nn2)CO	ZINC000409423336	0.718243073	3.008647179
290580	446.0363452	0.315789474	28	428.504	179.4579093	5.75909158	0.413505151	5.75909158	0.287791678	0.248370376	0.287791678	0.248370376	-0.413505151	115.875	446.648	0	5	0	1	1	0	4	4	9	0	9	0	5	0	0	0	144	5	47.09	5.29	Cc1nc(cs1)Cc2nn(c(=S)o2)CN3CCc4c(ccs4)C3c5cccs5	ZINC000014181831	0.389930267	3.502758833
221337	521.0351418	0.041666667	36	506.412	213.0240748	12.82887041	0.422933745	12.82887041	0.343539977	0.113829333	0.343539977	-0.989506131	-0.422933745	136.3093	521.532	0	10	0	1	1	3	0	3	9	0	12	0	7	0	1	1	180	4	132.89	5.124	c1ccc(cc1)CN2C(=O)C(=Cc3ccc(cc3)OC(=O)c4cc(cc(c4)[N+](=O)[O-])[N+](=O)[O-])SC2=S	ZINC000100475387	0.103649419	2.46880372
400950	404.0523618	0.117647059	28	391.662	162.7372134	12.3962464	0.496598579	12.3962464	0.322334832	0.090827594	0.322334832	-0.812386306	-0.496598579	98.8976	404.766	1	10	0	0	0	2	1	3	8	1	11	0	6	0	0	0	144	3	129.62	3.568	COc1cc(cc(c1)OC)c2nnc(o2)NC(=O)c3cc(ccc3[N+](=O)[O-])Cl	ZINC000004330152	0.487078952	2.312621154
87582	516.0121326	0.35	30	495.653	189.0321012	12.78932528	0.482194709	12.78932528	0.264678474	0.009212051	0.264678474	-3.709424591	-0.482194709	118.8055	517.829	1	7	0	1	1	2	0	2	5	1	10	0	8	0	0	0	162	3	84.94	3.384	CC1Cc2cc(ccc2N1C(=O)COc3ccc(cc3Cl)S(=O)(=O)NCCOC)Br	ZINC000222834353	0.542789156	2.847958568
223575	343.1354479	0.333333333	24	322.284	144.8052256	12.56417486	0.350667428	12.56417486	0.255780631	0.149804002	0.255780631	-0.192526114	-0.350667428	96.7438	343.452	4	5	1	0	1	1	1	2	4	3	6	0	5	0	0	0	126	3	84.22	2.568	c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)NCCN	ZINC000004056425	0.779963801	2.059583975
330033	221.1779644	0.571428571	16	198.16	99.01434745	5.636440146	0.49355026	5.636440146	0.11880613	0.610532287	0.11880613	0.610532287	-0.49355026	69.0467	221.344	1	2	0	0	0	1	0	1	2	1	2	0	7	0	0	0	90	1	21.26	3.152	CCC(C)NCCCOc1ccc(cc1)C	ZINC000002822175	0.714123829	2.122334623
324588	374.1954053	0.684210526	27	348.233	157.8198844	12.62213078	0.438019651	12.62213078	0.291070331	0.059199272	0.291070331	-0.059199272	-0.438019651	95.2805	374.441	0	8	0	2	2	0	2	2	7	0	8	0	5	0	2	2	146	4	94.49	2.745	Cc1c(ocn1)C(=O)N2CCCC(C2)CCc3nc(on3)C4CCOCC4	ZINC000675025094	0.793941405	3.327064281
559716	580.2355559	0.333333333	41	544.419	240.7312222	14.00336498	0.349714914	14.00336498	0.269076354	0.04212455	0.269076354	-4.248958522	-0.349714914	157.9039	580.707	1	10	0	0	0	3	0	3	6	1	11	0	12	0	0	0	218	3	129.93	4.555	CCC(C(=O)NC(C)(C)C)N(CCc1ccccc1)C(=O)CN(c2ccc(cc2)[N+](=O)[O-])S(=O)(=O)c3ccccc3	ZINC000223683133	0.24706115	3.068109483
984068	487.2259772	0.125	37	458.371	216.1059319	13.8586925	0.360888473	13.8586925	0.246795516	0.220709719	0.246795516	-0.775793651	-0.360888473	148.4691	487.603	3	5	0	0	0	4	1	5	2	3	5	0	8	0	0	0	184	5	73.99	5.974	Cc1cccc(c1)NC(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)C(c4ccccc4)c5ccccc5	ZINC000001063483	0.252104268	2.6328154
925976	364.1535405	0.25	27	344.245	156.5024476	10.76866589	0.368959105	10.76866589	0.269075269	0.122153332	0.269075269	-0.372206109	-0.368959105	102.5254	364.405	0	7	0	1	1	2	1	3	6	0	7	0	5	0	1	1	138	4	75.65	3.572	c1ccc(cc1)c2cc(on2)CN3CCN(CC3)c4ccc(cc4)[N+](=O)[O-]	ZINC000012597154	0.508815931	2.074643391
346775	382.1111043	0.4375	26	363.265	149.5647709	13.83308506	0.342863924	13.83308506	0.254233865	0.085718301	0.254233865	-4.039374565	-0.342863924	89.0674	382.417	3	8	1	0	1	1	1	2	6	2	10	0	5	1	0	1	140	3	128.18	1.834	c1cc(c(cc1S(=O)(=O)N)C(=O)NCc2nc(no2)C3CCCCC3)F	ZINC000091656290	0.811786132	2.371480069
429805	356.1306969	0.222222222	25	336.291	147.5035716	12.47063086	0.277860542	12.47063086	0.242547812	0.279794047	0.242547812	-3.439984171	-0.277860542	101.3025	356.451	1	6	0	1	1	2	0	2	5	1	7	0	6	0	0	0	130	3	74.13	3.249	CCN(CC)S(=O)(=O)c1ccc(cc1)NN=C2C=Nc3c2cccc3	ZINC000254701091	0.807536111	2.470345061
891762	514.0244867	0.19047619	33	500.224	199.6108103	12.92766139	0.452731363	12.92766139	0.415987288	0.004953869	0.415987288	-4.546875126	-0.452731363	121.7217	515.344	1	6	0	0	0	2	2	4	6	1	12	0	6	0	0	0	172	4	72.95	6.768	CCn1c(nnc1SCC(=O)Nc2cc(ccc2Cl)C(F)(F)F)c3cc4cc(ccc4o3)Cl	ZINC000409359159	0.287230573	2.487531514
52280	452.0694478	0.125	31	435.181	189.1302077	13.25565221	0.324276028	13.25565221	0.261865744	0.139442206	0.261865744	-1.047542517	-0.324276028	120.7047	453.325	1	5	0	1	1	3	0	3	3	1	7	0	5	0	0	0	156	4	66.48	5.148	Cc1ccc(cc1)NC(=O)C(Cc2ccccc2)N3C(=O)c4cc(c(cc4C3=O)Cl)Cl	ZINC000001175964	0.543919126	2.567261947
389520	427.0838063	0.2	30	410.302	171.9602777	12.22179344	0.443645857	12.22179344	0.307090695	0.025641062	0.307090695	-3.694990207	-0.443645857	105.3025	427.438	1	9	0	2	2	2	0	2	7	1	10	0	6	0	0	0	154	4	122.21	1.302	c1ccc2c(c1)C(=O)N(C2=O)COC(=O)CCCNC3=NS(=O)(=O)c4c3cccc4	ZINC000008705840	0.418822458	2.530928331
620092	390.1613283	0.35	27	364.297	160.7535733	13.01566113	0.495337554	13.01566113	0.246728738	0.067902007	0.246728738	-3.853622738	-0.495337554	105.1895	390.505	1	6	0	0	0	2	0	2	4	1	7	0	8	0	0	0	146	2	75.71	2.639	CCN(CC(=O)NCc1cccc(c1)C)S(=O)(=O)c2cc(ccc2OC)C	ZINC000226055445	0.751832278	2.042952989
606146	452.1206064	0.208333333	32	431.339	187.1260086	14.83762268	0.496767824	14.83762268	0.337843884	0.153099514	0.337843884	-0.968039456	-0.496767824	119.793	452.507	0	6	0	1	1	2	1	3	7	0	8	0	5	0	0	0	164	4	69.89	2.946	CCOC(=O)C1=C(N=c2n(c(=O)c(=Cc3ccc(cc3)OC)s2)C1c4ccccc4F)C	ZINC000008951164	0.55846893	2.81496789
103897	478.0332399	0.315789474	30	461.188	182.5303748	13.9304101	0.479332213	13.9304101	0.262936135	0.051770807	0.262936135	-4.366834025	-0.479332213	108.2488	479.332	0	6	0	1	1	2	0	2	4	0	11	0	5	0	1	1	162	3	66.92	3.572	CC(C(=O)N1CCN(CC1)S(=O)(=O)c2c(cccc2F)F)Oc3ccc(cc3Cl)Cl	ZINC000013096856	0.658073226	2.694434139
129492	680.0116539	0.09375	43	659.17	265.4357664	13.41170542	0.492786925	13.41170542	0.335449137	0.215083116	0.335449137	-0.87112195	-0.492786925	167.7057	682.354	1	8	0	1	1	4	0	4	6	1	11	0	9	0	1	1	218	5	94.17	7.589	COc1cc(cc(c1OCc2ccc(cc2)Br)Cl)C=C3C(=O)NC(=O)N(C3=O)c4ccc(cc4)OCc5ccccc5Cl	ZINC000408825239	0.144563908	2.581974124
173511	355.1895917	0.45	26	330.238	153.1834517	12.67320274	0.328520375	12.67320274	0.324397313	0.004298102	0.324397313	-0.38080271	-0.328520375	99.2124	355.438	2	6	1	1	2	1	0	1	3	2	6	0	5	1	1	2	138	3	78.51	2.915	CC(=CC1C(C1(C)C)C(=O)Nc2cccc(c2)CN3C(=O)CNC3=O)C	ZINC000046361281	0.629578295	3.281569212
810193	313.1677936	0.315789474	23	290.213	136.9815669	12.21320708	0.493887434	12.21320708	0.255162248	0.144196219	0.255162248	-0.144196219	-0.493887434	92.4092	313.397	1	4	0	0	0	2	0	2	3	1	4	0	8	0	0	0	122	2	47.56	4.517	CCCCOc1ccc(cc1)C(=O)Nc2ccc(cc2)OCC	ZINC000005420616	0.729059548	1.52163278
859910	141.1517496	1.0	10	122.106	64.20281897	3.371666667	0.317001992	3.371666667	0.006401487	0.819722222	0.006401487	0.819722222	-0.317001992	45.1667	141.258	1	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	60	1	12.03	2.319	CNC1CCCCCCC1	ZINC000004792797	0.590641472	1.783901727
536291	436.199822	0.44	32	408.284	186.9786556	13.04614013	0.49675676	13.04614013	0.257574482	0.070903006	0.257574482	-0.747082339	-0.49675676	117.5979	436.508	2	7	3	1	4	2	0	2	5	2	7	0	5	3	0	3	168	6	85.89	3.275	COc1cccc(c1)CNC(=O)C2CC3CCC2CC34NC(=O)c5ccc(cc5O4)OC	ZINC000247927334	0.751446418	4.936515921
136968	331.200825	0.470588235	24	306.22	141.9746495	12.03778099	0.443412493	12.03778099	0.415233799	0.430226021	0.415233799	-0.53456995	-0.443412493	94.2624	331.42	2	7	0	0	0	0	2	2	5	2	7	0	4	0	0	0	130	2	83.14	3.405	Cc1c(c(n[nH]1)C)CNc2ccc(nc2)N(C)C(=O)OC(C)(C)C	ZINC000296145518	0.896873078	2.646660496
800729	404.1089159	0.470588235	27	384.361	164.3280572	12.24906604	0.461019078	12.24906604	0.236177726	0.130654841	0.236177726	-0.130654841	-0.461019078	103.7937	404.521	1	8	1	0	1	0	3	3	9	1	10	0	6	1	0	1	142	4	98.73	3.705	Cn1c(nnc1SCC(=O)Nc2nnc(s2)C3CCCCC3)c4ccco4	ZINC000004736533	0.625352021	2.507647676
981526	306.0481284	0.1875	20	291.694	127.6497094	11.52730633	0.462391324	11.52730633	0.337607475	0.273699714	0.337607475	-0.273699714	-0.462391324	83.4115	306.814	0	2	0	0	0	2	0	2	3	0	4	0	5	0	0	0	104	2	26.3	4.809	CCOC(=O)c1ccc(cc1)CSc2ccc(cc2)Cl	ZINC000001624337	0.585571124	1.648880978
539640	472.2386878	0.259259259	35	443.336	203.7261909	13.18947339	0.368963579	13.18947339	0.32317965	0.200747334	0.32317965	-0.285662776	-0.368963579	138.5544	472.568	2	7	0	1	1	3	1	4	5	2	8	0	6	0	1	1	180	5	65.43	4.721	Cn1c2ccc(cc2nc1CCN3CCN(CC3)c4ccc(cc4)F)NC(=O)Nc5ccccc5	ZINC000057264471	0.426237945	2.224414968
852871	385.1426415	0.086956522	29	366.271	167.6864318	13.29094199	0.507885794	13.29094199	0.268173442	0.118181393	0.268173442	-0.46101285	-0.507885794	111.676	385.423	2	6	0	1	1	2	1	3	5	2	6	0	3	0	0	0	144	4	82.53	4.044	Cc1ccc(cc1NC=C2c3ccccc3C(=O)N(C2=O)c4cccc(n4)C)O	ZINC000008657055	0.52512624	2.433928149
130061	589.1568829	0.310344828	39	557.309	240.3198369	14.03372967	0.352127014	14.03372967	0.243845551	0.024533336	0.243845551	-3.832009131	-0.352127014	157.5935	590.573	1	7	0	0	0	3	0	3	4	1	10	0	11	0	0	0	208	3	86.79	5.233	Cc1cccc(c1)N(CC(=O)N(Cc2ccc(cc2Cl)Cl)C(Cc3ccccc3)C(=O)NC(C)C)S(=O)(=O)C	ZINC000225043453	0.33145935	3.044081865
888487	329.185175	0.588235294	24	306.22	140.7765012	12.86080163	0.344014332	12.86080163	0.270083539	0.037902494	0.270083539	-0.037902494	-0.344014332	87.6975	329.404	0	7	1	1	2	0	2	2	6	0	7	0	3	1	1	2	128	4	67.4	1.723	Cc1ccc(n1C)C(=O)N2CCN(C(C2)c3nc(no3)C4CC4)C	ZINC000284800530	0.857641587	3.243679158
369190	224.0909402	0.333333333	16	212.124	92.02504175	10.54521986	0.368300228	10.54521986	0.287224143	0.048693547	0.287224143	-0.505867461	-0.368300228	58.0648	224.22	2	7	0	0	0	0	1	1	5	2	7	0	5	0	0	0	86	1	97.16	0.538	CC(=O)NCCNc1ccc(cn1)[N+](=O)[O-]	ZINC000019852140	0.431856379	2.155327846
984902	246.1592946	0.583333333	18	228.174	106.0180566	4.62537037	0.352160987	4.62537037	0.158216502	0.812159864	0.158216502	0.812159864	-0.352160987	70.8607	246.318	1	6	0	1	1	0	2	2	6	1	6	0	1	0	1	1	96	3	58.87	0.39	Cc1c2c(c(nc(n2)C)N3CCNCC3)n(n1)C	ZINC000026467661	0.788527926	2.613000041
310137	464.2358306	0.48	33	432.383	198.9732916	13.17825222	0.371514822	13.17825222	0.265604057	0.083912228	0.265604057	-0.083912228	-0.371514822	136.8682	464.639	1	7	0	2	2	1	2	3	7	1	8	0	4	0	2	2	174	5	64.6	4.24	Cc1c2c(ncnc2sc1C(=O)Nc3ccc(cc3)N4CCC(CC4)C)N5CCN(CC5)C	ZINC000033048323	0.623126426	2.435306309
214797	342.0838269	0.111111111	24	327.275	142.490894	13.52452181	0.487273797	13.52452181	0.251050562	0.146412306	0.251050562	-0.330011355	-0.487273797	90.4582	342.395	1	4	0	0	0	2	1	3	4	1	6	0	6	0	0	0	122	3	51.22	3.791	c1ccc(c(c1)CNC(=O)c2ccc(cc2)OCc3cscn3)F	ZINC000008331316	0.741382816	1.977469947
843052	429.0704647	0.19047619	29	410.367	172.5687073	13.2632995	0.45359502	13.2632995	0.250973994	0.037700066	0.250973994	-3.67718708	-0.45359502	110.323	429.519	1	6	0	1	1	2	1	3	6	1	8	0	6	0	0	0	150	4	81.7	3.73	Cc1ccc(cc1)S(=O)(=O)C(CNC(=O)c2ccc3c(c2)OCO3)c4cccs4	ZINC000020614648	0.645721292	2.71997448
73929	574.2103867	0.142857143	43	544.393	248.7985993	13.37371133	0.488916652	13.37371133	0.339179525	0.270683651	0.339179525	-0.631505934	-0.488916652	164.0007	574.633	1	8	0	0	0	4	1	5	7	1	8	0	10	0	0	0	216	5	103.82	6.761	CCOC(=O)c1ccc(cc1)NC(=O)COC(=O)c2c(c(nc3c2cccc3)c4ccc(cc4)OCc5ccccc5)C	ZINC000408644850	0.183822473	2.298497464
455786	424.0875117	0.352941176	28	404.344	164.9922611	12.59721139	0.441935881	12.59721139	0.262324909	0.091184999	0.262324909	-3.532863802	-0.441935881	104.9627	424.504	2	9	0	0	0	0	3	3	7	2	11	0	7	0	0	0	150	3	125.37	1.847	CCN(CC)S(=O)(=O)c1ccc(s1)CNC(=O)c2c(oc3c2c(=O)[nH]cn3)C	ZINC000027837619	0.59615087	2.82749246
213937	289.179027	0.5	21	266.195	124.8612561	11.30774618	0.374879767	11.30774618	0.245481787	0.069850797	0.245481787	-0.069850797	-0.374879767	83.2307	289.379	1	5	0	0	0	1	1	2	4	1	5	0	8	0	0	0	114	2	56.15	2.142	CCCn1c2ccccc2nc1CCCNC(=O)COC	ZINC000002721485	0.757527301	1.997256697
667194	460.2144265	0.52173913	32	428.344	192.8615597	12.90047166	0.49676777	12.90047166	0.251440878	0.089855416	0.251440878	-0.682505473	-0.49676777	125.1159	460.6	2	8	0	1	1	1	1	2	7	2	9	0	8	0	1	1	174	3	92.79	3.154	CC1CN(CC(O1)C)Cc2csc(n2)NC(=O)C(C(C)C)NC(=O)c3ccc(cc3)OC	ZINC000104802921	0.62873255	3.211062439
741539	372.0703824	0.357142857	25	358.241	141.6474338	13.78400448	0.427449464	13.78400448	0.245610646	0.008653864	0.245610646	-4.095687266	-0.427449464	79.6988	372.353	0	8	0	1	1	1	1	2	6	0	11	0	4	0	1	1	134	3	96.61	0.423	c1cc(c(cc1F)F)S(=O)(=O)N2CCN(CC2)C(=O)Cc3nnco3	ZINC000253429938	0.77192655	2.559286401
95868	344.0976825	0.692307692	22	324.302	133.9210007	12.70232474	0.36457635	12.70232474	0.273214694	0.054897487	0.273214694	-3.216843878	-0.36457635	85.626	344.462	1	7	0	3	3	0	1	1	6	1	9	0	3	0	3	3	122	4	82.61	0.681	CNc1nc(cs1)C(=O)N2CC3CCC2CN(C3)S(=O)(=O)C	ZINC000091303995	0.871858209	4.177545899
878234	297.1113413	0.375	22	282.194	126.6642313	12.28977403	0.337341503	12.28977403	0.261532413	0.033796296	0.261532413	-0.304429275	-0.337341503	76.153	297.314	0	6	1	1	2	1	1	2	5	0	6	0	3	1	0	1	112	4	76.3	2.523	c1ccc2c(c1)C(=O)N(C2=O)Cc3nc(no3)C4CCCC4	ZINC000074122846	0.813578171	2.190165424
14672	336.1240702	0.470588235	23	315.651	139.7894906	12.77521235	0.466596897	12.77521235	0.270067166	0.007244898	0.270067166	-0.698490926	-0.466596897	87.38	336.819	2	5	0	1	1	0	2	2	3	2	6	0	4	0	1	1	124	3	69.47	3.77	c1cc(oc1)C(CC2CCCCCN2C(=O)c3cc(c[nH]3)Cl)O	ZINC000095434157	0.892490028	3.383525147
18491	318.1691906	0.5625	23	296.201	134.5299565	12.33121028	0.383025668	12.33121028	0.251940219	0.108795781	0.251940219	-0.570805951	-0.383025668	84.6963	318.377	4	7	0	2	2	0	1	1	5	2	7	0	3	0	2	2	124	3	111.54	0.648	c1cc(nc(c1C(=O)N)N)C2CCN(CC2)C(=O)C3CCCO3	ZINC000019766813	0.849528849	2.994551246
818270	401.1409272	0.3	28	378.304	164.3444091	12.87010696	0.495922687	12.87010696	0.261419069	0.080342209	0.261419069	-3.797245935	-0.495922687	107.0055	401.488	1	7	0	0	0	2	1	3	6	1	8	0	7	0	0	0	148	3	94.32	4.115	CCCc1nc(on1)c2cc(ccc2OC)S(=O)(=O)Nc3ccc(c(c3)C)C	ZINC000046020191	0.640026371	2.244556657
992048	329.1521606	0.692307692	22	306.242	130.6740541	12.01852324	0.358852085	12.01852324	0.224986103	0.132651224	0.224986103	-3.305826746	-0.358852085	82.4585	329.426	1	8	0	1	1	0	1	1	6	1	9	0	4	0	1	1	124	2	87.54	-1.141	CNC(=O)C1CN(CCN(C1)S(=O)(=O)C)Cc2cnn(c2)C	ZINC000257279994	0.754374478	2.898392582
732213	337.038482	0.066666667	22	325.09	137.1624869	11.87275382	0.326336495	11.87275382	0.323179265	0.154565437	0.323179265	-0.411420173	-0.326336495	89.8491	338.194	3	5	0	0	0	2	0	2	2	3	7	0	3	0	0	0	114	2	70.23	4.596	CC(=O)Nc1ccc(cc1)NC(=O)Nc2ccc(c(c2)Cl)Cl	ZINC000000409014	0.765620076	1.634817935
710122	311.1303625	0.5	21	290.239	124.5206542	11.72858328	0.496684972	11.72858328	0.211354984	0.112190461	0.211354984	-3.203391287	-0.496684972	82.9772	311.407	2	6	0	0	0	1	1	2	4	2	7	0	7	0	0	0	116	2	84.08	1.689	CC(C)CS(=O)(=O)NCCc1[nH]c2cc(ccc2n1)OC	ZINC000824757812	0.814751212	2.360147599
666950	401.267842	0.652173913	29	366.271	174.1298757	13.20806642	0.496768197	13.20806642	0.225790517	0.021402773	0.225790517	-0.33615208	-0.496768197	113.7417	401.551	1	6	0	2	2	1	0	1	4	1	6	0	8	0	2	2	160	3	61.88	2.985	CCCCN1C(C(CC1=O)C(=O)NC2CCN(CC2)CC)c3ccc(cc3)OC	ZINC000022992168	0.72746628	3.036699229
287169	301.1426415	0.4375	22	282.194	127.924971	12.31250079	0.481219733	12.31250079	0.30336466	0.00130102	0.30336466	-0.933858478	-0.481219733	80.4868	301.346	1	6	0	1	1	0	2	2	4	1	6	0	4	0	1	1	116	3	74.91	2.171	Cc1cn2c(cccc2n1)C3CCCN3C(=O)CCC(=O)O	ZINC000257296785	0.938823003	2.953241068
551767	343.2259772	0.65	25	314.239	149.956232	12.87092045	0.342383989	12.87092045	0.226984013	0.018543204	0.226984013	-0.018543204	-0.342383989	96.818	343.471	0	5	0	2	2	0	1	1	3	0	5	0	4	0	2	2	136	3	53.51	2.51	CC(C)N1CC(CCC1=O)C(=O)N2CCC(CC2)Cc3cccnc3	ZINC000426511617	0.843981661	2.8268646
721837	373.0327475	0.111111111	20	357.109	132.9564458	2.378570137	0.313896409	2.378570137	0.053078528	1.226175057	0.053078528	1.226175057	-0.313896409	93.396	373.237	0	1	0	0	0	2	1	3	1	0	2	0	2	0	0	0	100	3	4.93	5.366	Cc1ccc(n1c2ccc(c(c2)C)I)c3ccccc3	ZINC000008413225	0.532834227	2.116414581
